state,scenario,recharge_tag,slr_m,status,sec,perm_valid_pix,gate_pix,swi_pix,SWI not accelerated,Lateral-dominated,Mixed,Vertical-dominated,pixel_area_km2,perm_valid_area_km2,gate_area_km2,swi_area_km2,SWI not accelerated_area_km2,Lateral-dominated_area_km2,Mixed_area_km2,Vertical-dominated_area_km2
OR,5_0ft,CNRM-ESM2-1_ssp245_NearFuture_2030-2059,1.5,processed,9.601090193,1003102,152888,850214,850214,56009,35261,61618,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.49674186,24.86555044,43.45212805
OR,5_0ft,CNRM-ESM2-1_ssp585_FarFuture_2070-2099,1.5,processed,9.500663757,1003102,152888,850214,850214,56666,32733,63489,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.96004882,23.08284118,44.77153036
OR,5_0ft,CNRM-ESM2-1_ssp585_Historical_1980-2009,1.5,processed,9.663907528,1003102,152888,850214,850214,54920,34392,63576,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,38.72879471,24.25274413,44.83288151
OR,5_0ft,CNRM-ESM2-1_ssp585_NearFuture_2030-2059,1.5,processed,9.758667946,1003102,152888,850214,850214,55245,35718,61925,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,38.95798004,25.18782028,43.66862004
OR,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,10.01617479,1003102,152888,850214,850214,60856,28967,63065,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,42.9147766,20.4271121,44.47253166
OR,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,9.534487247,1003102,152888,850214,850214,55570,33584,63734,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.18716537,23.68295415,44.94430084
OR,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,9.357902527,1003102,152888,850214,850214,60907,29440,62541,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,42.95074107,20.7606649,44.10301439
OR,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,9.935066938,1003102,152888,850214,850214,60833,29464,62591,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,42.89855734,20.77758936,44.13827367
OR,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,9.861205578,1003102,152888,850214,850214,55309,33845,63734,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.00311192,23.86700759,44.94430084
OR,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,9.97881794,1003102,152888,850214,850214,57511,31918,63459,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,40.55593068,22.50811489,44.7503748
OR,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,10.24539208,1003102,152888,850214,850214,55629,34168,63091,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.22877133,24.09478255,44.49086648
OR,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,9.51680088,1003102,152888,850214,850214,55461,34328,63099,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.11030014,24.20761225,44.49650797
OR,5_0ft,MPI-ESM1-2-HR_ssp126_NearFuture_2030-2059,1.5,processed,9.440804958,1003102,152888,850214,850214,56087,35203,61598,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.55174634,24.82464968,43.43802434
OR,5_0ft,MPI-ESM1-2-HR_ssp245_FarFuture_2070-2099,1.5,processed,9.682932377,1003102,152888,850214,850214,55787,35248,61853,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.34019065,24.85638303,43.61784668
OR,5_0ft,MPI-ESM1-2-HR_ssp245_Historical_1980-2009,1.5,processed,9.730090618,1003102,152888,850214,850214,55772,34231,62885,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.32961287,24.13920925,44.34559825
OR,5_0ft,MPI-ESM1-2-HR_ssp245_NearFuture_2030-2059,1.5,processed,10.22351265,1003102,152888,850214,850214,55459,35470,61959,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.10888977,25.01293424,43.69259635
OR,5_0ft,MPI-ESM1-2-HR_ssp585_FarFuture_2070-2099,1.5,processed,10.42872357,1003102,152888,850214,850214,55685,34293,62910,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.26826172,24.18293076,44.36322789
OR,5_0ft,MPI-ESM1-2-HR_ssp585_Historical_1980-2009,1.5,processed,9.386304379,1003102,152888,850214,850214,56008,34038,62842,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.49603668,24.00310842,44.31527526
OR,5_0ft,MPI-ESM1-2-HR_ssp585_NearFuture_2030-2059,1.5,processed,9.587043047,1003102,152888,850214,850214,55755,35294,61839,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.31762471,24.88882157,43.60797408
OR,5_0ft,NorESM2-MM_ssp126_FarFuture_2070-2099,1.5,processed,10.38660502,1003102,152888,850214,850214,58781,31785,62322,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,41.45151643,22.4143252,43.94857874
OR,5_0ft,NorESM2-MM_ssp126_Historical_1980-2009,1.5,processed,10.17222834,1003102,152888,850214,850214,56282,34698,61908,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.68925754,24.46853094,43.65663189
OR,5_0ft,NorESM2-MM_ssp126_NearFuture_2030-2059,1.5,processed,9.59233427,1003102,152888,850214,850214,55979,35237,61672,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.4755863,24.84862599,43.49020808
OR,5_0ft,NorESM2-MM_ssp245_FarFuture_2070-2099,1.5,processed,9.316121817,1003102,152888,850214,850214,59069,30946,62873,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,41.65460989,21.82267446,44.33713602
OR,5_0ft,NorESM2-MM_ssp245_Historical_1980-2009,1.5,processed,9.600115299,1003102,152888,850214,850214,56376,34669,61843,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.75554499,24.44808055,43.61079482
OR,5_0ft,NorESM2-MM_ssp245_NearFuture_2030-2059,1.5,processed,9.38186264,1003102,152888,850214,850214,57475,33114,62299,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,40.530544,23.3515169,43.93235947
OR,5_0ft,NorESM2-MM_ssp585_FarFuture_2070-2099,1.5,processed,9.385430098,1003102,152888,850214,850214,60066,30653,62169,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,42.35767996,21.61605507,43.84068534
OR,5_0ft,NorESM2-MM_ssp585_Historical_1980-2009,1.5,processed,9.075008869,1003102,152888,850214,850214,55772,34278,62838,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,39.32961287,24.17235297,44.31245452
OR,5_0ft,NorESM2-MM_ssp585_NearFuture_2030-2059,1.5,processed,9.821685076,1003102,152888,850214,850214,60459,30518,61911,0.000705186,707.3731143,107.8144204,599.5586939,599.5586939,42.63481791,21.52085501,43.65874744
SC,5_0ft,ACCESS-CM2_ssp126_FarFuture_2070-2099,1.5,processed,14.86311626,5971921,1013586,4958335,4958335,573812,190144,249630,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,401.7482642,133.1272646,174.7757439
SC,5_0ft,ACCESS-CM2_ssp126_Historical_1980-2009,1.5,processed,13.76196694,5971921,1013586,4958335,4958335,350154,385208,278224,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,245.1565351,269.6992139,194.7955237
SC,5_0ft,ACCESS-CM2_ssp126_NearFuture_2030-2059,1.5,processed,14.88293695,5971921,1013586,4958335,4958335,538515,221659,253412,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,377.0354515,155.1921509,177.4236703
SC,5_0ft,ACCESS-CM2_ssp245_FarFuture_2070-2099,1.5,processed,12.84243178,5971921,1013586,4958335,4958335,612083,172789,228714,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,428.5432908,120.9763491,160.1316328
SC,5_0ft,ACCESS-CM2_ssp245_Historical_1980-2009,1.5,processed,13.50730944,5971921,1013586,4958335,4958335,352957,380441,280188,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,247.1190252,266.3616504,196.1705971
SC,5_0ft,ACCESS-CM2_ssp245_NearFuture_2030-2059,1.5,processed,12.77528143,5971921,1013586,4958335,4958335,608459,170415,234712,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,426.0059864,119.3142187,164.3310676
SC,5_0ft,ACCESS-CM2_ssp585_FarFuture_2070-2099,1.5,processed,12.43746495,5971921,1013586,4958335,4958335,608913,167290,237383,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,426.3238496,117.1262837,166.2011394
SC,5_0ft,ACCESS-CM2_ssp585_Historical_1980-2009,1.5,processed,12.53146124,5971921,1013586,4958335,4958335,365311,369616,278659,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,255.7685446,258.7826438,195.1000843
SC,5_0ft,ACCESS-CM2_ssp585_NearFuture_2030-2059,1.5,processed,12.89161968,5971921,1013586,4958335,4958335,584882,183442,245262,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,409.4988049,128.4349318,171.717536
SC,5_0ft,BCC-CSM2-MR_ssp126_FarFuture_2070-2099,1.5,processed,12.60407352,5971921,1013586,4958335,4958335,580249,188617,244720,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,406.2550601,132.058152,171.3380606
SC,5_0ft,BCC-CSM2-MR_ssp126_Historical_1980-2009,1.5,processed,12.34979916,5971921,1013586,4958335,4958335,382616,356533,274437,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,267.8844532,249.6227229,192.1440966
SC,5_0ft,BCC-CSM2-MR_ssp126_NearFuture_2030-2059,1.5,processed,12.69164944,5971921,1013586,4958335,4958335,567333,197394,248859,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,397.2120624,138.2032736,174.2359366
SC,5_0ft,BCC-CSM2-MR_ssp245_FarFuture_2070-2099,1.5,processed,12.34021568,5971921,1013586,4958335,4958335,467504,285679,260403,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,327.317868,200.0150613,182.3183433
SC,5_0ft,BCC-CSM2-MR_ssp245_Historical_1980-2009,1.5,processed,12.21986294,5971921,1013586,4958335,4958335,410707,328597,274282,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,287.5520629,230.0636347,192.0355751
SC,5_0ft,BCC-CSM2-MR_ssp245_NearFuture_2030-2059,1.5,processed,12.08866572,5971921,1013586,4958335,4958335,590217,175388,247981,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,413.2340474,122.7960108,173.6212144
SC,5_0ft,BCC-CSM2-MR_ssp585_FarFuture_2070-2099,1.5,processed,11.9066987,5971921,1013586,4958335,4958335,573100,189936,250550,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,401.2497651,132.9816356,175.419872
SC,5_0ft,BCC-CSM2-MR_ssp585_Historical_1980-2009,1.5,processed,12.60497975,5971921,1013586,4958335,4958335,428083,314447,271056,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,299.7176813,220.1566653,189.7769261
SC,5_0ft,BCC-CSM2-MR_ssp585_NearFuture_2030-2059,1.5,processed,11.87839818,5971921,1013586,4958335,4958335,524704,234894,253988,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,367.3658292,164.458493,177.8269505
SC,5_0ft,CNRM-ESM2-1_ssp126_FarFuture_2070-2099,1.5,processed,12.14100814,5971921,1013586,4958335,4958335,506086,249008,258492,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,354.3306379,174.3402574,180.9803774
SC,5_0ft,CNRM-ESM2-1_ssp126_Historical_1980-2009,1.5,processed,12.04863501,5971921,1013586,4958335,4958335,453174,289882,270530,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,317.2848736,202.9577463,189.4086528
SC,5_0ft,CNRM-ESM2-1_ssp126_NearFuture_2030-2059,1.5,processed,12.29728222,5971921,1013586,4958335,4958335,383135,355019,275432,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,268.2478254,248.5627122,192.8407351
SC,5_0ft,CNRM-ESM2-1_ssp245_FarFuture_2070-2099,1.5,processed,11.88952756,5971921,1013586,4958335,4958335,421357,321788,270441,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,295.0085452,225.296387,189.3463405
SC,5_0ft,CNRM-ESM2-1_ssp245_Historical_1980-2009,1.5,processed,12.76776743,5971921,1013586,4958335,4958335,421368,322903,269315,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,295.0162467,226.0770422,188.5579837
SC,5_0ft,CNRM-ESM2-1_ssp245_NearFuture_2030-2059,1.5,processed,11.98404288,5971921,1013586,4958335,4958335,416131,327763,269692,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,291.3496178,229.4797186,188.8219362
SC,5_0ft,CNRM-ESM2-1_ssp585_FarFuture_2070-2099,1.5,processed,11.84919763,5971921,1013586,4958335,4958335,425413,317136,271037,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,297.8483097,222.0393395,189.7636234
SC,5_0ft,CNRM-ESM2-1_ssp585_Historical_1980-2009,1.5,processed,12.45923615,5971921,1013586,4958335,4958335,439942,302720,270924,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,308.0206319,211.9461331,189.6845077
SC,5_0ft,CNRM-ESM2-1_ssp585_NearFuture_2030-2059,1.5,processed,12.30002928,5971921,1013586,4958335,4958335,502193,248980,262413,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,351.6049961,174.3206535,183.7256231
SC,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,12.44104838,5971921,1013586,4958335,4958335,551030,209214,253342,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,385.7976933,146.4789188,177.3746606
SC,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,12.34356403,5971921,1013586,4958335,4958335,410491,331825,271270,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,287.4008329,232.323684,189.9267558
SC,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,11.78366756,5971921,1013586,4958335,4958335,585660,176446,251480,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,410.0435132,123.5367581,176.0710014
SC,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,12.03956795,5971921,1013586,4958335,4958335,653870,148028,211688,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,457.8000068,103.6402028,148.2110631
SC,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,11.50513554,5971921,1013586,4958335,4958335,406263,336730,270593,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,284.4406444,235.7578667,189.4527616
SC,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,11.85844636,5971921,1013586,4958335,4958335,574493,187498,251595,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,402.2250589,131.2746963,176.1515174
SC,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,11.8514905,5971921,1013586,4958335,4958335,449973,293121,270492,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,315.043728,205.2254971,189.3820476
SC,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,11.6388247,5971921,1013586,4958335,4958335,369585,365802,278199,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,258.7609395,256.112313,194.7780202
SC,5_0ft,MPI-ESM1-2-HR_ssp126_NearFuture_2030-2059,1.5,processed,12.56225133,5971921,1013586,4958335,4958335,432499,311267,269820,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,302.809496,217.9302227,188.911554
SC,5_0ft,MPI-ESM1-2-HR_ssp245_FarFuture_2070-2099,1.5,processed,11.4700892,5971921,1013586,4958335,4958335,589211,178162,246213,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,412.5297074,124.7381969,172.3833684
SC,5_0ft,MPI-ESM1-2-HR_ssp245_Historical_1980-2009,1.5,processed,11.49947977,5971921,1013586,4958335,4958335,368208,367180,278198,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,257.7968478,257.0771048,194.7773201
SC,5_0ft,MPI-ESM1-2-HR_ssp245_NearFuture_2030-2059,1.5,processed,12.45558834,5971921,1013586,4958335,4958335,456431,287417,269738,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,319.5652269,201.2319032,188.8541426
SC,5_0ft,MPI-ESM1-2-HR_ssp585_FarFuture_2070-2099,1.5,processed,11.32212639,5971921,1013586,4958335,4958335,420421,324469,268696,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,294.3532149,227.1734602,188.1245976
SC,5_0ft,MPI-ESM1-2-HR_ssp585_Historical_1980-2009,1.5,processed,11.58755302,5971921,1013586,4958335,4958335,377935,356861,278790,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,264.6071017,249.8523685,195.1918025
SC,5_0ft,MPI-ESM1-2-HR_ssp585_NearFuture_2030-2059,1.5,processed,11.9881351,5971921,1013586,4958335,4958335,586086,180618,246882,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,410.3417725,126.4577387,172.8517615
SC,5_0ft,NorESM2-MM_ssp126_FarFuture_2070-2099,1.5,processed,11.14917231,5971921,1013586,4958335,4958335,486639,265607,261340,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,340.7150313,185.9618677,182.9743738
SC,5_0ft,NorESM2-MM_ssp126_Historical_1980-2009,1.5,processed,11.37764835,5971921,1013586,4958335,4958335,410212,328067,275307,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,287.205494,229.6925609,192.7532177
SC,5_0ft,NorESM2-MM_ssp126_NearFuture_2030-2059,1.5,processed,11.33359933,5971921,1013586,4958335,4958335,370302,369858,273426,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,259.2629393,258.9520775,191.4362559
SC,5_0ft,NorESM2-MM_ssp245_FarFuture_2070-2099,1.5,processed,11.07431793,5971921,1013586,4958335,4958335,375931,358487,279168,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,263.2040227,250.9907949,195.4564551
SC,5_0ft,NorESM2-MM_ssp245_Historical_1980-2009,1.5,processed,11.16823244,5971921,1013586,4958335,4958335,370726,363623,279237,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,259.5597983,254.5867097,195.5047647
SC,5_0ft,NorESM2-MM_ssp245_NearFuture_2030-2059,1.5,processed,12.02755356,5971921,1013586,4958335,4958335,418518,323487,271581,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,293.0208501,226.4859235,190.1444991
SC,5_0ft,NorESM2-MM_ssp585_FarFuture_2070-2099,1.5,processed,11.00527191,5971921,1013586,4958335,4958335,457924,287321,268341,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,320.6105347,201.1646898,187.8760482
SC,5_0ft,NorESM2-MM_ssp585_Historical_1980-2009,1.5,processed,12.9360919,5971921,1013586,4958335,4958335,417737,323457,272392,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,292.4740414,226.4649193,190.712312
SC,5_0ft,NorESM2-MM_ssp585_NearFuture_2030-2059,1.5,processed,12.35958004,5971921,1013586,4958335,4958335,397863,343858,271865,0.000700139,4181.175883,709.6512727,3471.52461,3471.52461,278.5594753,240.7484588,190.3433387
MD,5_0ft,ACCESS-CM2_ssp126_FarFuture_2070-2099,1.5,processed,14.49187589,4369967,903584,3466383,3466383,399927,372047,131610,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,240.5810823,223.8095201,79.17163943
MD,5_0ft,ACCESS-CM2_ssp126_Historical_1980-2009,1.5,processed,15.73541999,4369967,903584,3466383,3466383,283022,481888,138674,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,170.2554193,289.8857456,83.42107687
MD,5_0ft,ACCESS-CM2_ssp126_NearFuture_2030-2059,1.5,processed,14.77728057,4369967,903584,3466383,3466383,449431,325188,128965,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,270.3608319,195.6209033,77.58050664
MD,5_0ft,ACCESS-CM2_ssp245_FarFuture_2070-2099,1.5,processed,15.52985859,4369967,903584,3466383,3466383,465781,312640,125163,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,280.1963786,188.0724972,75.29336605
MD,5_0ft,ACCESS-CM2_ssp245_Historical_1980-2009,1.5,processed,15.60490489,4369967,903584,3466383,3466383,300895,463808,138881,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,181.0071457,279.0094958,83.5456003
MD,5_0ft,ACCESS-CM2_ssp245_NearFuture_2030-2059,1.5,processed,14.67758036,4369967,903584,3466383,3466383,459615,317104,126865,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,276.4871443,190.7578721,76.31722541
MD,5_0ft,ACCESS-CM2_ssp585_FarFuture_2070-2099,1.5,processed,15.68881011,4369967,903584,3466383,3466383,482253,300712,120619,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,290.1053159,180.8970598,72.55986609
MD,5_0ft,ACCESS-CM2_ssp585_Historical_1980-2009,1.5,processed,14.18516493,4369967,903584,3466383,3466383,290710,472475,140399,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,174.8802317,284.2232379,84.45877216
MD,5_0ft,ACCESS-CM2_ssp585_NearFuture_2030-2059,1.5,processed,15.51760364,4369967,903584,3466383,3466383,457074,319925,126585,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,274.958574,192.4548799,76.14878791
MD,5_0ft,BCC-CSM2-MR_ssp126_FarFuture_2070-2099,1.5,processed,14.48844719,4369967,903584,3466383,3466383,415039,357454,131091,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,249.6718947,215.0309186,78.8594285
MD,5_0ft,BCC-CSM2-MR_ssp126_Historical_1980-2009,1.5,processed,14.86725736,4369967,903584,3466383,3466383,294171,473278,136135,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,176.9622395,284.7062926,81.8937097
MD,5_0ft,BCC-CSM2-MR_ssp126_NearFuture_2030-2059,1.5,processed,14.81642246,4369967,903584,3466383,3466383,414687,359190,129707,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,249.4601447,216.0752311,78.02686601
MD,5_0ft,BCC-CSM2-MR_ssp245_FarFuture_2070-2099,1.5,processed,14.20194459,4369967,903584,3466383,3466383,388371,380263,134950,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,233.6294262,228.7519575,81.18085815
MD,5_0ft,BCC-CSM2-MR_ssp245_Historical_1980-2009,1.5,processed,15.04106092,4369967,903584,3466383,3466383,335347,432704,135533,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,201.7321766,260.2984961,81.53156908
MD,5_0ft,BCC-CSM2-MR_ssp245_NearFuture_2030-2059,1.5,processed,14.51609087,4369967,903584,3466383,3466383,435034,339205,129345,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,261.7001367,204.0530047,77.80910039
MD,5_0ft,BCC-CSM2-MR_ssp585_FarFuture_2070-2099,1.5,processed,15.58780599,4369967,903584,3466383,3466383,460928,321803,120853,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,277.2769958,193.5846143,72.70063172
MD,5_0ft,BCC-CSM2-MR_ssp585_Historical_1980-2009,1.5,processed,14.06061363,4369967,903584,3466383,3466383,337962,429959,135663,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,203.3052626,258.647207,81.60977221
MD,5_0ft,BCC-CSM2-MR_ssp585_NearFuture_2030-2059,1.5,processed,14.97490382,4369967,903584,3466383,3466383,439495,341081,123008,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,264.383707,205.181536,73.99699888
MD,5_0ft,CNRM-ESM2-1_ssp126_FarFuture_2070-2099,1.5,processed,14.41872764,4369967,903584,3466383,3466383,452582,321965,129037,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,272.2563553,193.6820674,77.62381914
MD,5_0ft,CNRM-ESM2-1_ssp126_Historical_1980-2009,1.5,processed,14.4058845,4369967,903584,3466383,3466383,313107,454485,135992,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,188.3534268,273.4011287,81.80768627
MD,5_0ft,CNRM-ESM2-1_ssp126_NearFuture_2030-2059,1.5,processed,15.62726903,4369967,903584,3466383,3466383,401207,371844,130533,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,241.3510823,223.6874029,78.52375663
MD,5_0ft,CNRM-ESM2-1_ssp245_FarFuture_2070-2099,1.5,processed,14.23617029,4369967,903584,3466383,3466383,441167,332516,129901,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,265.3895194,200.0291532,78.14356913
MD,5_0ft,CNRM-ESM2-1_ssp245_Historical_1980-2009,1.5,processed,14.78290486,4369967,903584,3466383,3466383,347874,419922,135788,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,209.26795,252.6093243,81.68496752
MD,5_0ft,CNRM-ESM2-1_ssp245_NearFuture_2030-2059,1.5,processed,13.41642737,4369967,903584,3466383,3466383,394217,379211,130156,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,237.1461605,228.1191137,78.29696757
MD,5_0ft,CNRM-ESM2-1_ssp585_FarFuture_2070-2099,1.5,processed,12.92225838,4369967,903584,3466383,3466383,402975,368243,132366,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,242.4146448,221.5211763,79.62642067
MD,5_0ft,CNRM-ESM2-1_ssp585_Historical_1980-2009,1.5,processed,13.16525984,4369967,903584,3466383,3466383,301478,465955,136151,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,181.3578566,280.3010505,81.9033347
MD,5_0ft,CNRM-ESM2-1_ssp585_NearFuture_2030-2059,1.5,processed,12.60892081,4369967,903584,3466383,3466383,424845,348647,130092,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,255.5708165,209.7329578,78.25846757
MD,5_0ft,EC-Earth3_ssp245_FarFuture_2070-2099,1.5,processed,12.58761477,4369967,903584,3466383,3466383,398130,374944,130510,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,239.5000745,225.5522466,78.50992069
MD,5_0ft,EC-Earth3_ssp245_Historical_1980-2009,1.5,processed,12.8717587,4369967,903584,3466383,3466383,378860,389715,135009,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,227.9079653,234.4379262,81.21635034
MD,5_0ft,EC-Earth3_ssp245_NearFuture_2030-2059,1.5,processed,12.65859985,4369967,903584,3466383,3466383,404994,366094,132496,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,243.6291995,220.2284186,79.7046238
MD,5_0ft,EC-Earth3_ssp585_FarFuture_2070-2099,1.5,processed,13.69824338,4369967,903584,3466383,3466383,444225,335165,124194,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,267.2290975,201.6226923,74.710452
MD,5_0ft,EC-Earth3_ssp585_Historical_1980-2009,1.5,processed,14.16195035,4369967,903584,3466383,3466383,371481,397003,135100,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,223.4690357,238.8221136,81.27109253
MD,5_0ft,EC-Earth3_ssp585_NearFuture_2030-2059,1.5,processed,13.60320544,4369967,903584,3466383,3466383,439226,336923,127435,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,264.2218866,202.6802391,76.66011603
MD,5_0ft,MPI-ESM1-2-HR_ssp126_FarFuture_2070-2099,1.5,processed,14.23360586,4369967,903584,3466383,3466383,397541,371043,135000,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,239.1457542,223.2055513,81.21093628
MD,5_0ft,MPI-ESM1-2-HR_ssp126_Historical_1980-2009,1.5,processed,12.35377955,4369967,903584,3466383,3466383,363937,404494,135153,0.000601562,2628.808234,543.5622418,2085.245992,2085.245992,218.9308483,243.3284182,81.30297534
